WARNING - METER - No observers have been added to this run
INFO - METER - Running command 'main'
INFO - METER - Started
/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/huggingface_hub/file_download.py:1142: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
Some weights of RobertaModel were not initialized from the model checkpoint at roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
HEREEEE
Load 3303 data from split(s) valid.
Load 3303 data from split(s) valid.
  0%|          | 0/3303 [00:00<?, ?it/s]/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/transformers/modeling_utils.py:881: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
  warnings.warn(
Text+: 0.0 | Text-: 0.0 | Image+: 100.0 | Image-: 100.0:   0%|          | 0/3303 [00:04<?, ?it/s]
Text+: 6.08 | Text-: 6.08 | Image+: 34.25 | Image-: 34.25:  49%|████▉     | 1616/3303 [1:49:03<1:33:51,  3.34s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 34.25 | Image-: 34.25:  49%|████▉     | 1617/3303 [1:49:03<1:34:44,  3.37s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 34.23 | Image-: 34.23:  49%|████▉     | 1617/3303 [1:49:06<1:34:44,  3.37s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 34.23 | Image-: 34.23:  49%|████▉     | 1618/3303 [1:49:07<1:36:40,  3.44s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.27 | Image-: 34.27:  49%|████▉     | 1618/3303 [1:49:10<1:36:40,  3.44s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.27 | Image-: 34.27:  49%|████▉     | 1619/3303 [1:49:10<1:37:34,  3.48s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.25 | Image-: 34.25:  49%|████▉     | 1619/3303 [1:49:13<1:37:34,  3.48s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.25 | Image-: 34.25:  49%|████▉     | 1620/3303 [1:49:14<1:37:13,  3.47s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.23 | Image-: 34.23:  49%|████▉     | 1620/3303 [1:49:17<1:37:13,  3.47s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.23 | Image-: 34.23:  49%|████▉     | 1621/3303 [1:49:17<1:36:36,  3.45s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.26 | Image-: 34.26:  49%|████▉     | 1621/3303 [1:49:20<1:36:36,  3.45s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.26 | Image-: 34.26:  49%|████▉     | 1622/3303 [1:49:21<1:39:36,  3.56s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.24 | Image-: 34.24:  49%|████▉     | 1622/3303 [1:49:24<1:39:36,  3.56s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.24 | Image-: 34.24:  49%|████▉     | 1623/3303 [1:49:24<1:39:44,  3.56s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.22 | Image-: 34.22:  49%|████▉     | 1623/3303 [1:49:27<1:39:44,  3.56s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.22 | Image-: 34.22:  49%|████▉     | 1624/3303 [1:49:28<1:39:33,  3.56s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.2 | Image-: 34.2:  49%|████▉     | 1624/3303 [1:49:31<1:39:33,  3.56s/it]  
Text+: 6.05 | Text-: 6.05 | Image+: 34.2 | Image-: 34.2:  49%|████▉     | 1625/3303 [1:49:31<1:38:18,  3.52s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.18 | Image-: 34.18:  49%|████▉     | 1625/3303 [1:49:34<1:38:18,  3.52s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.18 | Image-: 34.18:  49%|████▉     | 1626/3303 [1:49:35<1:37:46,  3.50s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.22 | Image-: 34.22:  49%|████▉     | 1626/3303 [1:49:38<1:37:46,  3.50s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.22 | Image-: 34.22:  49%|████▉     | 1627/3303 [1:49:38<1:37:15,  3.48s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.26 | Image-: 34.26:  49%|████▉     | 1627/3303 [1:49:41<1:37:15,  3.48s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.26 | Image-: 34.26:  49%|████▉     | 1628/3303 [1:49:42<1:36:55,  3.47s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.3 | Image-: 34.3:  49%|████▉     | 1628/3303 [1:49:45<1:36:55,  3.47s/it]  
Text+: 6.03 | Text-: 6.03 | Image+: 34.3 | Image-: 34.3:  49%|████▉     | 1629/3303 [1:49:45<1:36:49,  3.47s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.34 | Image-: 34.34:  49%|████▉     | 1629/3303 [1:49:48<1:36:49,  3.47s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.34 | Image-: 34.34:  49%|████▉     | 1630/3303 [1:49:49<1:38:36,  3.54s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.33 | Image-: 34.33:  49%|████▉     | 1630/3303 [1:49:52<1:38:36,  3.54s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.33 | Image-: 34.33:  49%|████▉     | 1631/3303 [1:49:53<1:40:12,  3.60s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.31 | Image-: 34.31:  49%|████▉     | 1631/3303 [1:49:56<1:40:12,  3.60s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.31 | Image-: 34.31:  49%|████▉     | 1632/3303 [1:49:56<1:40:22,  3.60s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.35 | Image-: 34.35:  49%|████▉     | 1632/3303 [1:49:59<1:40:22,  3.60s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.35 | Image-: 34.35:  49%|████▉     | 1633/3303 [1:50:00<1:39:30,  3.58s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.33 | Image-: 34.33:  49%|████▉     | 1633/3303 [1:50:03<1:39:30,  3.58s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.33 | Image-: 34.33:  49%|████▉     | 1634/3303 [1:50:03<1:39:44,  3.59s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.31 | Image-: 34.31:  49%|████▉     | 1634/3303 [1:50:07<1:39:44,  3.59s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.31 | Image-: 34.31:  50%|████▉     | 1635/3303 [1:50:07<1:40:57,  3.63s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.35 | Image-: 34.35:  50%|████▉     | 1635/3303 [1:50:10<1:40:57,  3.63s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.35 | Image-: 34.35:  50%|████▉     | 1636/3303 [1:50:10<1:37:13,  3.50s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.32 | Image-: 34.32:  50%|████▉     | 1636/3303 [1:50:13<1:37:13,  3.50s/it]  
Text+: 6.0 | Text-: 6.0 | Image+: 34.32 | Image-: 34.32:  50%|████▉     | 1637/3303 [1:50:13<1:34:57,  3.42s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.3 | Image-: 34.3:  50%|████▉     | 1637/3303 [1:50:17<1:34:57,  3.42s/it]  
Text+: 6.0 | Text-: 6.0 | Image+: 34.3 | Image-: 34.3:  50%|████▉     | 1638/3303 [1:50:17<1:34:24,  3.40s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.28 | Image-: 34.28:  50%|████▉     | 1638/3303 [1:50:20<1:34:24,  3.40s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.28 | Image-: 34.28:  50%|████▉     | 1639/3303 [1:50:20<1:34:45,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.26 | Image-: 34.26:  50%|████▉     | 1639/3303 [1:50:23<1:34:45,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.26 | Image-: 34.26:  50%|████▉     | 1640/3303 [1:50:24<1:34:41,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.24 | Image-: 34.24:  50%|████▉     | 1640/3303 [1:50:27<1:34:41,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.24 | Image-: 34.24:  50%|████▉     | 1641/3303 [1:50:27<1:35:36,  3.45s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.22 | Image-: 34.22:  50%|████▉     | 1641/3303 [1:50:30<1:35:36,  3.45s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.22 | Image-: 34.22:  50%|████▉     | 1642/3303 [1:50:31<1:34:47,  3.42s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.26 | Image-: 34.26:  50%|████▉     | 1642/3303 [1:50:34<1:34:47,  3.42s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.26 | Image-: 34.26:  50%|████▉     | 1643/3303 [1:50:34<1:35:43,  3.46s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.24 | Image-: 34.24:  50%|████▉     | 1643/3303 [1:50:37<1:35:43,  3.46s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.24 | Image-: 34.24:  50%|████▉     | 1644/3303 [1:50:38<1:35:59,  3.47s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.22 | Image-: 34.22:  50%|████▉     | 1644/3303 [1:50:41<1:35:59,  3.47s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.22 | Image-: 34.22:  50%|████▉     | 1645/3303 [1:50:41<1:34:05,  3.41s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.2 | Image-: 34.2:  50%|████▉     | 1645/3303 [1:50:44<1:34:05,  3.41s/it]  
Text+: 6.07 | Text-: 6.07 | Image+: 34.2 | Image-: 34.2:  50%|████▉     | 1646/3303 [1:50:44<1:32:30,  3.35s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.18 | Image-: 34.18:  50%|████▉     | 1646/3303 [1:50:47<1:32:30,  3.35s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 34.18 | Image-: 34.18:  50%|████▉     | 1647/3303 [1:50:48<1:32:48,  3.36s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.16 | Image-: 34.16:  50%|████▉     | 1647/3303 [1:50:50<1:32:48,  3.36s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.16 | Image-: 34.16:  50%|████▉     | 1648/3303 [1:50:51<1:33:00,  3.37s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.19 | Image-: 34.19:  50%|████▉     | 1648/3303 [1:50:54<1:33:00,  3.37s/it]
Text+: 6.06 | Text-: 6.06 | Image+: 34.19 | Image-: 34.19:  50%|████▉     | 1649/3303 [1:50:54<1:34:18,  3.42s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.17 | Image-: 34.17:  50%|████▉     | 1649/3303 [1:50:57<1:34:18,  3.42s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.17 | Image-: 34.17:  50%|████▉     | 1650/3303 [1:50:58<1:33:46,  3.40s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.15 | Image-: 34.15:  50%|████▉     | 1650/3303 [1:51:01<1:33:46,  3.40s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.15 | Image-: 34.15:  50%|████▉     | 1651/3303 [1:51:01<1:33:11,  3.38s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.13 | Image-: 34.13:  50%|████▉     | 1651/3303 [1:51:04<1:33:11,  3.38s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 34.13 | Image-: 34.13:  50%|█████     | 1652/3303 [1:51:04<1:30:52,  3.30s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.17 | Image-: 34.17:  50%|█████     | 1652/3303 [1:51:07<1:30:52,  3.30s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.17 | Image-: 34.17:  50%|█████     | 1653/3303 [1:51:08<1:31:32,  3.33s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.15 | Image-: 34.15:  50%|█████     | 1653/3303 [1:51:11<1:31:32,  3.33s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.15 | Image-: 34.15:  50%|█████     | 1654/3303 [1:51:11<1:32:50,  3.38s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.15 | Image-: 34.15:  50%|█████     | 1654/3303 [1:51:14<1:32:50,  3.38s/it]
Text+: 6.04 | Text-: 6.04 | Image+: 34.15 | Image-: 34.15:  50%|█████     | 1655/3303 [1:51:15<1:33:01,  3.39s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.12 | Image-: 34.12:  50%|█████     | 1655/3303 [1:51:18<1:33:01,  3.39s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.12 | Image-: 34.12:  50%|█████     | 1656/3303 [1:51:18<1:33:47,  3.42s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1656/3303 [1:51:21<1:33:47,  3.42s/it]  
Text+: 6.03 | Text-: 6.03 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1657/3303 [1:51:22<1:35:01,  3.46s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1657/3303 [1:51:25<1:35:01,  3.46s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1658/3303 [1:51:25<1:34:53,  3.46s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.14 | Image-: 34.14:  50%|█████     | 1658/3303 [1:51:28<1:34:53,  3.46s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.14 | Image-: 34.14:  50%|█████     | 1659/3303 [1:51:29<1:35:59,  3.50s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.18 | Image-: 34.18:  50%|█████     | 1659/3303 [1:51:32<1:35:59,  3.50s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 34.18 | Image-: 34.18:  50%|█████     | 1660/3303 [1:51:32<1:35:59,  3.51s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.16 | Image-: 34.16:  50%|█████     | 1660/3303 [1:51:35<1:35:59,  3.51s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.16 | Image-: 34.16:  50%|█████     | 1661/3303 [1:51:36<1:35:17,  3.48s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.14 | Image-: 34.14:  50%|█████     | 1661/3303 [1:51:39<1:35:17,  3.48s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.14 | Image-: 34.14:  50%|█████     | 1662/3303 [1:51:39<1:35:26,  3.49s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.12 | Image-: 34.12:  50%|█████     | 1662/3303 [1:51:42<1:35:26,  3.49s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 34.12 | Image-: 34.12:  50%|█████     | 1663/3303 [1:51:42<1:33:08,  3.41s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1663/3303 [1:51:45<1:33:08,  3.41s/it]    
Text+: 6.0 | Text-: 6.0 | Image+: 34.1 | Image-: 34.1:  50%|█████     | 1664/3303 [1:51:46<1:32:38,  3.39s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.08 | Image-: 34.08:  50%|█████     | 1664/3303 [1:51:49<1:32:38,  3.39s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.08 | Image-: 34.08:  50%|█████     | 1665/3303 [1:51:49<1:31:15,  3.34s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.06 | Image-: 34.06:  50%|█████     | 1665/3303 [1:51:52<1:31:15,  3.34s/it]
Text+: 6.0 | Text-: 6.0 | Image+: 34.06 | Image-: 34.06:  50%|█████     | 1666/3303 [1:51:52<1:31:01,  3.34s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.06 | Image-: 34.06:  50%|█████     | 1666/3303 [1:51:55<1:31:01,  3.34s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.06 | Image-: 34.06:  50%|█████     | 1667/3303 [1:51:56<1:31:18,  3.35s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.09 | Image-: 34.09:  50%|█████     | 1667/3303 [1:51:59<1:31:18,  3.35s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.09 | Image-: 34.09:  50%|█████     | 1668/3303 [1:51:59<1:30:00,  3.30s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.07 | Image-: 34.07:  50%|█████     | 1668/3303 [1:52:02<1:30:00,  3.30s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 34.07 | Image-: 34.07:  51%|█████     | 1669/3303 [1:52:02<1:31:44,  3.37s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1669/3303 [1:52:05<1:31:44,  3.37s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1670/3303 [1:52:06<1:32:31,  3.40s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 34.07 | Image-: 34.07:  51%|█████     | 1670/3303 [1:52:09<1:32:31,  3.40s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 34.07 | Image-: 34.07:  51%|█████     | 1671/3303 [1:52:09<1:33:27,  3.44s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.11 | Image-: 34.11:  51%|█████     | 1671/3303 [1:52:12<1:33:27,  3.44s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.11 | Image-: 34.11:  51%|█████     | 1672/3303 [1:52:13<1:34:17,  3.47s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1672/3303 [1:52:16<1:34:17,  3.47s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1673/3303 [1:52:16<1:35:00,  3.50s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.07 | Image-: 34.07:  51%|█████     | 1673/3303 [1:52:19<1:35:00,  3.50s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 34.07 | Image-: 34.07:  51%|█████     | 1674/3303 [1:52:20<1:34:41,  3.49s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 34.05 | Image-: 34.05:  51%|█████     | 1674/3303 [1:52:23<1:34:41,  3.49s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 34.05 | Image-: 34.05:  51%|█████     | 1675/3303 [1:52:23<1:33:47,  3.46s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1675/3303 [1:52:26<1:33:47,  3.46s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 34.09 | Image-: 34.09:  51%|█████     | 1676/3303 [1:52:27<1:32:48,  3.42s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1676/3303 [1:52:30<1:32:48,  3.42s/it]  
Text+: 5.96 | Text-: 5.96 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1677/3303 [1:52:30<1:31:26,  3.37s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1677/3303 [1:52:33<1:31:26,  3.37s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1678/3303 [1:52:33<1:32:49,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.18 | Image-: 34.18:  51%|█████     | 1678/3303 [1:52:37<1:32:49,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.18 | Image-: 34.18:  51%|█████     | 1679/3303 [1:52:37<1:36:17,  3.56s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.22 | Image-: 34.22:  51%|█████     | 1679/3303 [1:52:41<1:36:17,  3.56s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.22 | Image-: 34.22:  51%|█████     | 1680/3303 [1:52:41<1:37:47,  3.62s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.2 | Image-: 34.2:  51%|█████     | 1680/3303 [1:52:44<1:37:47,  3.62s/it]  
Text+: 5.94 | Text-: 5.94 | Image+: 34.2 | Image-: 34.2:  51%|█████     | 1681/3303 [1:52:45<1:38:14,  3.63s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.18 | Image-: 34.18:  51%|█████     | 1681/3303 [1:52:48<1:38:14,  3.63s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.18 | Image-: 34.18:  51%|█████     | 1682/3303 [1:52:49<1:39:39,  3.69s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.16 | Image-: 34.16:  51%|█████     | 1682/3303 [1:52:52<1:39:39,  3.69s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.16 | Image-: 34.16:  51%|█████     | 1683/3303 [1:52:52<1:40:01,  3.70s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1683/3303 [1:52:55<1:40:01,  3.70s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1684/3303 [1:52:56<1:38:22,  3.65s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1684/3303 [1:52:59<1:38:22,  3.65s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1685/3303 [1:52:59<1:37:20,  3.61s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1685/3303 [1:53:02<1:37:20,  3.61s/it]  
Text+: 5.93 | Text-: 5.93 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1686/3303 [1:53:03<1:36:30,  3.58s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1686/3303 [1:53:06<1:36:30,  3.58s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1687/3303 [1:53:06<1:34:20,  3.50s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1687/3303 [1:53:09<1:34:20,  3.50s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1688/3303 [1:53:09<1:32:12,  3.43s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.16 | Image-: 34.16:  51%|█████     | 1688/3303 [1:53:13<1:32:12,  3.43s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.16 | Image-: 34.16:  51%|█████     | 1689/3303 [1:53:13<1:33:34,  3.48s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1689/3303 [1:53:16<1:33:34,  3.48s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 34.14 | Image-: 34.14:  51%|█████     | 1690/3303 [1:53:17<1:33:40,  3.48s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1690/3303 [1:53:19<1:33:40,  3.48s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.12 | Image-: 34.12:  51%|█████     | 1691/3303 [1:53:20<1:32:07,  3.43s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1691/3303 [1:53:23<1:32:07,  3.43s/it]  
Text+: 5.94 | Text-: 5.94 | Image+: 34.1 | Image-: 34.1:  51%|█████     | 1692/3303 [1:53:23<1:30:08,  3.36s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.08 | Image-: 34.08:  51%|█████     | 1692/3303 [1:53:26<1:30:08,  3.36s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 34.08 | Image-: 34.08:  51%|█████▏    | 1693/3303 [1:53:27<1:31:36,  3.41s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.07 | Image-: 34.07:  51%|█████▏    | 1693/3303 [1:53:30<1:31:36,  3.41s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.07 | Image-: 34.07:  51%|█████▏    | 1694/3303 [1:53:30<1:33:23,  3.48s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.05 | Image-: 34.05:  51%|█████▏    | 1694/3303 [1:53:33<1:33:23,  3.48s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.05 | Image-: 34.05:  51%|█████▏    | 1695/3303 [1:53:34<1:35:06,  3.55s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.03 | Image-: 34.03:  51%|█████▏    | 1695/3303 [1:53:37<1:35:06,  3.55s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 34.03 | Image-: 34.03:  51%|█████▏    | 1696/3303 [1:53:38<1:39:01,  3.70s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.03 | Image-: 34.03:  51%|█████▏    | 1696/3303 [1:53:41<1:39:01,  3.70s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.03 | Image-: 34.03:  51%|█████▏    | 1697/3303 [1:53:42<1:38:56,  3.70s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.01 | Image-: 34.01:  51%|█████▏    | 1697/3303 [1:53:45<1:38:56,  3.70s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.01 | Image-: 34.01:  51%|█████▏    | 1698/3303 [1:53:45<1:38:19,  3.68s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.05 | Image-: 34.05:  51%|█████▏    | 1698/3303 [1:53:48<1:38:19,  3.68s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 34.05 | Image-: 34.05:  51%|█████▏    | 1699/3303 [1:53:49<1:36:31,  3.61s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.09 | Image-: 34.09:  51%|█████▏    | 1699/3303 [1:53:52<1:36:31,  3.61s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.09 | Image-: 34.09:  51%|█████▏    | 1700/3303 [1:53:52<1:35:46,  3.58s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.13 | Image-: 34.13:  51%|█████▏    | 1700/3303 [1:53:55<1:35:46,  3.58s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 34.13 | Image-: 34.13:  51%|█████▏    | 1701/3303 [1:53:56<1:33:58,  3.52s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 34.14 | Image-: 34.14:  51%|█████▏    | 1701/3303 [1:53:59<1:33:58,  3.52s/it]  
Text+: 5.9 | Text-: 5.9 | Image+: 34.14 | Image-: 34.14:  52%|█████▏    | 1702/3303 [1:53:59<1:32:41,  3.47s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 34.12 | Image-: 34.12:  52%|█████▏    | 1702/3303 [1:54:02<1:32:41,  3.47s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 34.12 | Image-: 34.12:  52%|█████▏    | 1703/3303 [1:54:02<1:30:10,  3.38s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 34.1 | Image-: 34.1:  52%|█████▏    | 1703/3303 [1:54:05<1:30:10,  3.38s/it]  
Text+: 5.9 | Text-: 5.9 | Image+: 34.1 | Image-: 34.1:  52%|█████▏    | 1704/3303 [1:54:06<1:30:23,  3.39s/it]
